id,gender,Category,baseColour,season,season2,usage,productDisplayName
33695,Men,Footwear,Black,Winter,,Smart Casual,Cobblerz Men Black Leather Semi-Formal Shoes
33696,Men,Footwear,Black,Winter,,Casual,Cobblerz Men Black Leather Sandals
33698,Men,Footwear,Black,Winter,,Formal,Cobblerz Men Black Formal Shoes
33699,Men,Footwear,Brown,Winter,,Formal,Cobblerz Men Brown Formal Shoes
33700,Men,Footwear,Black,Winter,,Formal,Cobblerz Men Black Formal Shoes
33701,Men,Footwear,Brown,Winter,,Formal,Cobblerz Men Brown Formal Shoes
33702,Men,Footwear,Black,Winter,,Smart Casual,Cobblerz Men Black Semiformal Shoes
33703,Men,Footwear,Brown,Winter,,Smart Casual,Cobblerz Men Brown Casual Shoes
33705,Men,Footwear,Black,Winter,,Smart Casual,Cobblerz Men Black Formal Shoes
33706,Men,Footwear,Brown,Winter,,Casual,Cobblerz Men Brown Leather Casual Shoes
33707,Men,Footwear,Black,Winter,,Casual,Cobblerz Men Black Casual Shoes
33708,Men,Footwear,Brown,Winter,,Formal,Cobblerz Men Brown Semiformal Shoes
33709,Men,Footwear,Brown,Winter,,Formal,Cobblerz Men Brown Semi-formal Shoes
33710,Men,Footwear,Black,Winter,,Casual,Cobblerz Men Black Shoes
33711,Men,Footwear,Black,Winter,,Casual,Cobblerz Men Black Flip Flops
33857,Men,Footwear,Black,Summer,,Casual,Puma Men Court Attaque Black Shoes
33858,Women,Footwear,Purple,Summer,,Casual,Puma Women Lucie Purple Flip Flops
33859,Women,Footwear,Pink,Summer,,Casual,Puma Women Lucie Pink Flip Flops
33864,Men,Footwear,Blue,Summer,,Casual,Puma Men Harz Blue Sandals
33865,Men,Footwear,Black,Winter,,Casual,Puma Men Black & Green Aripon Ind Sports Sandals
33866,Men,Footwear,Blue,Spring,,Casual,Puma Men Aripon Blue Sandals
34091,Girls,Topwear,Grey,Summer,,Casual,Doodle Girls Printed Grey Top
34092,Girls,Topwear,Off White,Summer,,Casual,Doodle Girls Printed Off White Top
34094,Girls,Topwear,Lime Green,Summer,,Casual,Doodle Girls Printed Lime Green Top
34096,Boys,Topwear,Red,Summer,,Casual,Doodle Boys Printed Red T-shirt
34097,Boys,Topwear,Green,Summer,,Casual,Doodle Boys Printed Green T-shirt
34098,Boys,Topwear,Multi,Summer,,Casual,Doodle Boys Check Multi Coloured Shirt
34099,Boys,Topwear,White,Summer,,Casual,Doodle Boys Printed White T-shirt
34100,Boys,Topwear,Blue,Summer,,Casual,Doodle Boys Printed Blue T-shirt
34101,Boys,Topwear,Grey,Summer,,Casual,Doodle Boys Printed Grey T-shirt
34102,Boys,Topwear,Pink,Summer,,Casual,Doodle Boys Printed Pink T-shirt
34103,Boys,Topwear,Green,Summer,,Casual,Doodle Boys Printed Green T-shirt
34104,Boys,Topwear,Black,Summer,,Casual,Doodle Boys Check Black Shirt
34105,Boys,Bottomwear,Blue,Summer,,Casual,Doodle Boys Check Blue Shorts
34109,Girls,Topwear,Blue,Summer,,Casual,Doodle Girls Printed Blue Top
34110,Girls,Topwear,Red,Summer,,Casual,Doodle Girls Printed Red Top
34111,Girls,Topwear,Navy Blue,Summer,,Casual,Doodle Girls Striped Navy Blue Top
34116,Girls,Bottomwear,Blue,Summer,,Casual,Doodle Girls Washed Blue Capris
34117,Girls,Bottomwear,Blue,Summer,,Casual,Doodle Girls Washed Blue Shorts
34120,Men,Footwear,Brown,Summer,,Casual,Clarks Men Brown Wild Vibe Leather Closed Sandals
34155,Girls,Topwear,Magenta,Summer,,Casual,Gini and Jony Girls Pink Top
34157,Girls,Topwear,Peach,Summer,,Casual,Gini and Jony Girls Peach Top
34158,Girls,Topwear,White,Summer,,Casual,Gini and Jony Girls Printed White Top
34159,Girls,Topwear,White,Summer,,Casual,Gini and Jony Girls Printed White Top
34163,Girls,Topwear,White,Summer,,Casual,Gini and Jony Girls White Top
34164,Girls,Topwear,Red,Summer,,Casual,Gini and Jony Girls Red Top
34165,Girls,Topwear,White,Summer,,Casual,Gini and Jony Girls Printed White Top
34166,Girls,Topwear,Magenta,Summer,,Casual,Gini and Jony Girls Purple Top
34167,Girls,Dress,White,Summer,,Casual,Gini and Jony Girls White Dress
34168,Boys,Topwear,Navy Blue,Summer,,Casual,Gini and Jony Boys Printed Navy Blue T-shirt
34170,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Printed Blue T-shirt
34171,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Printed Blue T-shirt
34172,Boys,Topwear,Yellow,Summer,,Casual,Gini and Jony Boys Printed Yellow T-shirt
34173,Boys,Topwear,Yellow,Summer,,Casual,Gini and Jony Boys Printed Yellow T-shirt
34174,Boys,Topwear,Black,Summer,,Casual,Gini and Jony Boys Printed Black T-shirt
34175,Boys,Topwear,Black,Summer,,Casual,Gini and Jony Boys Printed Black T-shirt
34176,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys White T-shirt
34177,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys White T-shirt
34178,Boys,Topwear,Navy Blue,Summer,,Casual,Gini and Jony Boys Navy Blue T-shirt
34179,Boys,Topwear,Navy Blue,Summer,,Casual,Gini and Jony Boys Navy Blue T-shirt
34180,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Blue T-shirt
34181,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Blue T-shirt
34182,Boys,Topwear,Green,Summer,,Casual,Gini and Jony Boys Green T-shirt
34183,Boys,Topwear,Green,Summer,,Casual,Gini and Jony Boys Green T-shirt
34184,Boys,Topwear,Yellow,Summer,,Casual,Gini and Jony Boys Yellow T-shirt
34185,Boys,Topwear,Black,Summer,,Casual,Gini and Jony Boys Black T-shirt
34186,Boys,Topwear,Green,Summer,,Casual,Gini and Jony Boys Printed Green T-shirt
34187,Boys,Topwear,Pink,Summer,,Casual,Gini and Jony Boys Printed Pink T-shirt
34188,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys Printed White T-shirt
34189,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys Printed White T-shirt
34190,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Printed Red T-shirt
34191,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Printed Red T-shirt
34533,Men,Footwear,Black,Winter,,Formal,Red Tape Men Black Shoes
34535,Men,Footwear,Brown,Winter,,Formal,Red Tape Men Brown Formal Shoes
34536,Men,Footwear,Brown,Winter,,Formal,Red Tape Men Brown Shoes
34541,Men,Footwear,Navy Blue,Winter,,Casual,Red Tape Men Navy Blue Shoes
34542,Men,Footwear,Beige,Winter,,Casual,Red Tape Men Beige Shoes
34543,Men,Footwear,Brown,Winter,,Formal,Red Tape Men Brown Formal Shoes
36310,Boys,Topwear,Yellow,Summer,,Casual,Mr.Men Boys Blazing Yellow T-shirt
36313,Boys,Topwear,Yellow,Summer,,Casual,Mr.Men Boys Blazing Yellow T-shirt
36314,Boys,Topwear,White,Summer,,Casual,Mr.Men Boys Hmmph White T-shirt
36315,Boys,Topwear,Red,Summer,,Casual,Mr.Men Boys Just Looking Red T-shirt
36316,Boys,Topwear,White,Summer,,Casual,Mr.Men Boys Mr. Messy White T-shirt
36317,Boys,Topwear,Yellow,Summer,,Casual,Mr.Men Boys Blazing Yellow T-shirt
36318,Boys,Topwear,Red,Summer,,Casual,Mr. Men Boys Mr. Bump Red T-shirt
36319,Boys,Topwear,Yellow,Summer,,Casual,Mr. Men Boys Tickle Yellow T-shirt
36320,Boys,Topwear,Blue,Summer,,Casual,Mr.Men Boys Oh Dear Blue T-shirt
36321,Boys,Topwear,Blue,Summer,,Casual,Mr.Men Boys A Lot Of Work Blue T-shirt
36322,Boys,Topwear,White,Summer,,Casual,Mr.Men Boys Mr. Scatterbrain White T-shirt
36323,Boys,Topwear,Green,Summer,,Casual,Mr.Men Boys Mr. Funny Green T-shirt
36324,Boys,Topwear,White,Summer,,Casual,Mr.Men Boys Mr. Happy White T-shirt
36325,Boys,Topwear,White,Summer,,Casual,Mr.Men Boys Mr. Happy White T-shirt
36326,Boys,Topwear,Yellow,Summer,,Casual,Mr. Men Boys Mr. Noisy Yellow T-shirt
37341,Boys,Topwear,Orange,Spring,,Casual,U.S. Polo Assn. Kids Boys Orange T-shirt
37342,Boys,Topwear,Blue,Winter,,Casual,U.S. Polo Assn. Kids Boys Blue T-shirt
37343,Boys,Topwear,Black,Summer,,Casual,U.S. Polo Assn Boys Black T-Shirt
37344,Boys,Topwear,Red,Summer,,Casual,U.S. Polo Assn Boys Red T-Shirt
37345,Boys,Topwear,Blue,Summer,,Casual,U.S. Polo Assn Boys Blue T-Shirt
37378,Boys,Topwear,Blue,Winter,,Casual,U.S. Polo Assn. Boys Blue Polo T-shirt
37595,Boys,Topwear,Blue,Summer,,Casual,Madagascar3 Boys Printed Blue T-Shirt
37602,Girls,Topwear,Pink,Summer,,Casual,Madagascar3 Girls Pink Printed T-Shirt
37603,Girls,Topwear,Purple,Summer,,Casual,Madagascar3 Girls Purple Printed T-Shirt
37607,Girls,Topwear,Sea Green,Summer,,Casual,Madagascar3 Girls Sea Green Printed T-Shirt
37608,Girls,Topwear,Orange,Summer,,Casual,Madagascar3 Girls Coral Printed T-Shirt
37610,Girls,Topwear,Pink,Summer,,Casual,Madagascar3 Girls Pink Printed T-Shirt
37611,Girls,Topwear,Blue,Summer,,Casual,Madagascar3 Girls Blue Printed T-Shirt
37621,Boys,Topwear,Yellow,Summer,,Casual,Madagascar3 Boys Yellow Printed T-Shirt
37622,Boys,Topwear,Red,Summer,,Casual,Madagascar3 Boys Red Printed T-Shirt
37623,Boys,Topwear,Blue,Summer,,Casual,Madagascar 3 Boys Blue Printed T-shirt
37624,Boys,Topwear,Navy Blue,Summer,,Casual,Madagascar3 Boys Navy Blue T-Shirt
37625,Boys,Topwear,White,Summer,,Casual,Madagascar3 Boys White Printed T-Shirt
37626,Girls,Topwear,Pink,Summer,,Casual,Madagascar3 Girls Pink Printed T-Shirt
37627,Girls,Topwear,Purple,Summer,,Casual,Madagascar3 Girls Purple Printed T-Shirt
37628,Girls,Topwear,Off White,Summer,,Casual,Madagascar3 Girls Off White Printed T-Shirt
37629,Girls,Topwear,Blue,Summer,,Casual,Madagascar3 Girls Blue Printed T-Shirt
37630,Girls,Topwear,Red,Summer,,Casual,Madagascar3 Girls Soft Red Printed T-Shirt
37632,Girls,Topwear,Pink,Summer,,Casual,Madagascar3 Girls Pink Printed T-Shirt
37633,Girls,Topwear,Purple,Summer,,Casual,Madagascar3 Girls Purple Printed T-Shirt
37634,Girls,Topwear,Pink,Summer,,Casual,Madagascar3 Girls Pink Printed T-Shirt
37636,Girls,Topwear,Red,Summer,,Casual,Madagascar3 Girls Soft Red Printed T-Shirt
37637,Girls,Topwear,Teal,Summer,,Casual,Madagascar3 Girls Teal Printed T-Shirt
38559,Men,Topwear,Purple,Summer,,Casual,Nike Men Polo Club Purple T-shirt
38562,Men,Bottomwear,Black,Summer,Spring,Sports,Nike Men Varsity Black Shorts
38563,Men,Bottomwear,Orange,Summer,Spring,Casual,Nike Men Orange & Charcoal Shorts
38566,Men,Bottomwear,Black,Autumn,,Sports,Nike Men Woven Black Shorts
38567,Men,Bottomwear,Black,Summer,Spring,Casual,Nike Men Black Reflective Shorts
38568,Men,Bottomwear,Black,Summer,Spring,Casual,Nike Men Black Running Shorts
38569,Men,Bottomwear,Navy Blue,Spring,,Casual,Nike Men Navy Blue Shorts
38570,Women,Bottomwear,Black,Summer,,Sports,Nike Womens Black Capris
38571,Women,Bottomwear,Grey,Summer,,Sports,Nike Women Regular Grey Capris
38572,Men,Bottomwear,Black,Autumn,,Casual,Nike Men Black AD Striker Track Pants
38573,Men,Bottomwear,Navy Blue,Autumn,,Sports,Nike Men AD Striker Navy Blue Track Pants
38574,Men,Bottomwear,Grey,Summer,Spring,Sports,Nike Men Grey Track Pants
38575,Men,Bottomwear,Black,Summer,Spring,Sports,Nike Men Breakline Black Track Pants
38576,Men,Bottomwear,Black,Spring,,Casual,Nike Men Black Breakline Track Pants
38577,Men,Bottomwear,Navy Blue,Summer,Spring,Sports,Nike Men Breakline Navy Blue Track Pants
38578,Men,Topwear,Grey,Summer,,Casual,Nike Men Grey RF Tee T-shirt
38579,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue RF Blue T-shirt
38580,Men,Topwear,White,Summer,,Casual,Nike Men Printed Tennis White T-shirt
38581,Men,Topwear,Red,Summer,,Casual,Nike Men Red T-shirt
38582,Men,Bottomwear,Black,Summer,Spring,Casual,Nike Men Black Breakline Med Shorts
38583,Men,Topwear,Grey,Summer,,Casual,Nike Men Printed Grey T-shirt
38584,Men,Topwear,Green,Summer,,Casual,Nike Men Printed Green T-shirt
38585,Women,Topwear,Black,Summer,,Casual,Nike Women Black T-shirt
38586,Women,Topwear,Pink,Summer,,Casual,Nike Women Pink Crew T-shirt
38587,Women,Topwear,White,Summer,,Casual,Nike Women White Jdi T-Shirt
38588,Women,Topwear,Purple,Summer,,Casual,Nike Women Printed Crew Purple T-shirt
38589,Women,Topwear,Black,Summer,,Casual,Nike Women Black T-shirt
38590,Women,Topwear,Pink,Summer,,Casual,Nike Women Printed Pink T-shirt
38591,Women,Topwear,Grey,Summer,,Casual,Nike Women Printed Grey T-shirt
38592,Women,Topwear,Green,Summer,,Casual,Nike Women Printed Green T-shirt
38593,Women,Topwear,Black,Summer,,Casual,Nike Women Printed Scoop Black T-shirt
38594,Women,Topwear,White,Summer,,Casual,Nike Women White Scoop T-shirt
38595,Women,Topwear,Lavender,Summer,,Casual,Nike Women Printed Scoop Lavender T-shirt
38596,Men,Topwear,Black,Summer,,Casual,Nike Men Printed Texture Black T-shirt
38597,Men,Topwear,Grey,Summer,,Casual,Nike Men Printed Texture Grey T-shirt
38598,Men,Topwear,Purple,Summer,,Casual,Nike Men Purple T-shirt
38599,Men,Topwear,Blue,Summer,,Casual,Nike Men Printed Blue T-shirt
38600,Men,Topwear,Yellow,Summer,,Casual,Nike Men Yellow Cave T-shirt
38601,Men,Topwear,Red,Summer,,Casual,Nike Men Printed Red T-shirt
38602,Men,Topwear,Grey,Summer,,Casual,Nike Men Grey T-shirt
38603,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue TNFL T-shirt
38604,Men,Topwear,White,Summer,,Casual,Nike Men White Eligible T-shirt
38605,Men,Topwear,Yellow,Summer,,Casual,Nike Men Yellow Eligible Athlete T-shirt
38606,Men,Topwear,White,Summer,,Casual,Nike Men Printed Boxed White T-shirt
38607,Men,Topwear,Yellow,Summer,,Casual,Nike Men Yellow Just Do It T-shirt
38608,Men,Topwear,Grey,Summer,,Casual,Nike Men Grey T-shirt
38609,Men,Topwear,Blue,Summer,,Casual,Nike Men Printed Blue T-shirt
38610,Men,Topwear,Black,Summer,,Casual,Nike Men Printed Cruis Black T-shirt
38611,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue Run Free T-shirt
38612,Women,Topwear,White,Summer,,Casual,Nike Women White & Red Striped T-shirt
38613,Men,Topwear,Black,Summer,,Casual,Nike Men Printed Blur Face Black T-shirt
38614,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue T-shirt
38615,Men,Topwear,Black,Summer,,Casual,Nike Men Printed Mamba Black T-shirt
38616,Men,Topwear,White,Summer,,Casual,Nike Men Printed Mamba White T-shirt
38617,Men,Topwear,Black,Summer,,Casual,Nike Men Printed Black T-shirt
38618,Men,Topwear,White,Summer,,Casual,Nike Men White 3D Neon Tee T-shirt
38619,Men,Topwear,Multi,Summer,,Casual,Nike Men Grey Multi Coloured Polo T-shirt
38620,Men,Topwear,Blue,Summer,,Casual,Nike Men Club Jersey Blue T-shirt
38621,Men,Topwear,Teal,Summer,,Casual,Nike Men Teal T-shirt
38622,Men,Topwear,Red,Summer,,Casual,Nike Men Red Polo T-shirt
38623,Men,Topwear,Green,Summer,,Casual,Nike Men Green Polo T-shirt
38624,Men,Topwear,Blue,Summer,,Casual,Nike Men Polo Blue & Black Striped T-shirt
38625,Women,Topwear,Green,Summer,,Casual,Nike Women Green Polo T-shirt
38626,Women,Topwear,White,Summer,,Casual,Nike Women Polo Pink Striped T-shirt
38627,Men,Topwear,White,Summer,,Casual,Nike Men Printed International White T-shirt
38628,Men,Topwear,Yellow,Summer,,Casual,Nike Men Yellow Coaster T-shirt
38629,Men,Topwear,Black,Summer,,Casual,Nike Men Kobe Premium Black T-shirt
38630,Women,Topwear,Purple,Summer,,Casual,Nike Women Purple Polo T-shirt
38631,Women,Topwear,Pink,Summer,,Casual,Nike Women Pink Polo T-shirt
38632,Men,Topwear,Black,Summer,,Casual,Nike Men Black T-shirt
38633,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue T-shirt
38634,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue Cricket T-shirt
38635,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue Cricket Chennai T-shirt
38636,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue Cricket Tee T-shirt
38637,Men,Topwear,Red,Summer,,Casual,Nike Men Red Delhi T-shirt
38638,Men,Topwear,Black,Summer,,Casual,Nike Men Printed Black T-shirt
38639,Men,Topwear,Blue,Summer,,Casual,Nike Men Blue Cricket Blue Polo Tshirt
38640,Men,Topwear,Blue,Summer,,Casual,Nike Men Cricket Blue Polo T-shirt
38641,Men,Topwear,Red,Summer,,Casual,Nike Men Red Bangalore Polo T-shirt
38642,Men,Topwear,Blue,Summer,,Casual,Nike Men Cricket Navy Blue Polo T-shirt
38943,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys Check White Shirt
38944,Girls,Topwear,White,Summer,,Casual,Gini and Jony Girls Printed White Top
38945,Girls,Topwear,White,Summer,,Casual,Gini and Jony Girls Printed White Top
38946,Girls,Topwear,Green,Summer,,Casual,Gini and Jony Girls Printed Green Top
38947,Girls,Topwear,Green,Summer,,Casual,Gini and Jony Girls Printed Green Top
38948,Girls,Topwear,Pink,Summer,,Casual,Gini and Jony Girls Printed Pink Top
38949,Girls,Topwear,Pink,Summer,,Casual,Gini and Jony Girls Printed Pink Top
38950,Girls,Topwear,White,Summer,,Casual,Palm Tree Girls White Top
38954,Boys,Topwear,Green,Summer,,Casual,Gini and Jony Boys Printed Green T-shirt
38955,Boys,Topwear,Green,Summer,,Casual,Palm Tree Boys Printed Green T-shirt
38956,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Printed Blue T-shirt
38957,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Printed Blue T-shirt
38959,Boys,Topwear,Navy Blue,Summer,,Casual,Gini and Jony Boys Printed Navy Blue T-shirt
38960,Boys,Topwear,Grey,Summer,,Casual,Gini and Jony Boys Printed Grey T-shirt
38961,Boys,Topwear,Grey,Summer,,Casual,Gini and Jony Boys Printed Grey T-shirt
38973,Men,Topwear,Grey,Summer,,Formal,Arrow New York Men Grey Check Slim Fit Shirt
38974,Men,Topwear,Black,Summer,,Formal,Arrow New York Men Black Check Slim Fit Shirt
38979,Men,Topwear,Grey,Summer,,Formal,Arrow Men Grey Check Shirt
38980,Men,Topwear,Blue,Summer,,Formal,Arrow Men Blue Check Shirt
38982,Men,Topwear,Green,Summer,,Formal,Arrow Men Green Striped Shirt
38984,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Rodeo Red T-shirt
38985,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Comics Red T-shirt
38986,Boys,Topwear,Blue,Summer,,Casual,Gini and Jony Boys Comics Blue T-shirt
38987,Boys,Topwear,Green,Summer,,Casual,Gini and Jony Boys Wild West T-shirt
38988,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Wild West Red T-shirt
38989,Boys,Topwear,Yellow,Summer,,Casual,Gini and Jony Boys Rodeo Yellow T-shirt
38993,Boys,Bottomwear,Blue,Summer,,Casual,Gini and Jony Boys Rodeo Blue Jeans
38994,Boys,Bottomwear,Blue,Summer,,Casual,Gini and Jony Boys Jeans Blue Jeans
38995,Boys,Bottomwear,Blue,Summer,,Casual,Gini and Jony Boys Comics Blue Jeans
38996,Boys,Bottomwear,Blue,Summer,,Casual,Gini and Jony Boys Rodeo Blue Jeans
38998,Girls,Dress,Pink,Summer,,Casual,Gini and Jony Girls Summer Paradise Pink Dress
38999,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys Around the World White Shirts
39001,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Core Red T-shirt
39002,Boys,Topwear,Black,Summer,,Casual,Gini and Jony Boys Core Black T-shirt
39003,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys Unit White T-shirt
39005,Girls,Topwear,Navy Blue,Summer,,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top
39009,Girls,Topwear,Pink,Summer,,Casual,Gini and Jony Girls Pretty Pink Top
39010,Girls,Topwear,Pink,Summer,,Casual,Gini and Jony Girls Kitch Peachy Pink Top
39011,Girls,Bottomwear,Blue,Summer,,Casual,Gini and Jony Girls Happy Style Blue Leggings
39092,Men,Topwear,Red,Summer,,Formal,Reid & Taylor Men Red Striped Shirt
39254,Men,Footwear,Brown,Winter,,Casual,Red Chief Men Brown Casual Shoes
39255,Men,Footwear,Black,Winter,,Formal,Red Chief Men Black Formal Shoes
39261,Men,Footwear,Khaki,Winter,,Casual,Red Chief Men Khaki Shoes
39262,Men,Footwear,Black,Winter,,Formal,Red Chief Men Black Formal Shoes
39263,Men,Footwear,Black,Winter,,Formal,Red Chief Men Black Formal Shoes
39267,Men,Footwear,Beige,Winter,,Casual,Red Chief Men Beige Shoes
39269,Men,Footwear,Beige,Winter,,Casual,Red Chief Men Beige Shoes
39278,Men,Footwear,Brown,Summer,,Casual,Red Chief Men Brown Shoes
39280,Men,Footwear,Tan,Summer,,Casual,Red Chief Men Tan Casual Shoes
39281,Men,Footwear,Black,Winter,,Casual,Red Chief Men Black Slippers
39311,Men,Footwear,Multi,Summer,,Casual,Converse Men Multi Coloured Flip Flop
39314,Girls,Bottomwear,Red,Summer,,Casual,Gini and Jony Girls Red Skirt
39315,Boys,Topwear,Yellow,Summer,,Casual,Gini and Jony Boys Printed Yellow T-shirt
39316,Boys,Topwear,White,Summer,,Casual,Gini and Jony Boys Printed White T-shirt
39318,Boys,Topwear,Red,Summer,,Casual,Gini and Jony Boys Red T-shirt
39319,Boys,Bottomwear,Beige,Summer,,Casual,Gini and Jony Boys Beige Shorts
39320,Boys,Bottomwear,Navy Blue,Summer,,Casual,Gini and Jony Boys Navy Blue Shorts
39321,Girls,Bottomwear,Blue,Summer,,Casual,Gini and Jony Girls Blue Capris
39322,Girls,Bottomwear,Blue,Summer,,Casual,Gini and Jony Girls Blue Capris
39323,Girls,Bottomwear,Blue,Summer,,Casual,Gini and Jony Girls Blue Shorts
39324,Girls,Bottomwear,Blue,Summer,,Casual,Gini and Jony Girls Blue Shorts
39325,Girls,Topwear,Yellow,Summer,,Casual,Gini and Jony Girls Printed Yellow Top
39326,Girls,Bottomwear,Black,Summer,,Casual,Gini and Jony Girls Black Leggings
39327,Girls,Bottomwear,Green,Summer,,Casual,Gini and Jony Girls Green Leggings
39328,Girls,Bottomwear,Green,Summer,,Casual,Gini and Jony Girls Green Shorts
39329,Girls,Bottomwear,Green,Summer,,Casual,Gini and Jony Girls Green Shorts
39330,Girls,Bottomwear,White,Summer,,Casual,Gini & Jony Girls White Skirt
39331,Boys,Topwear,White,Summer,,Casual,Gini & Jony Boys White T-shirt
39333,Boys,Topwear,White,Summer,,Casual,Gini & Jony Boys White T-shirt
39334,Boys,Topwear,White,Summer,,Casual,Gini & Jony Boys White T-shirt
39336,Boys,Bottomwear,Blue,Summer,,Casual,Gini & Jony Boys Blue Shorts
39337,Girls,Bottomwear,Pink,Summer,,Casual,Gini & Jony Girls Pink Pedal Pusher
39414,Men,Topwear,White,Summer,,Smart Casual,U.S. Polo Assn. Men Blue & White Checked Tailored Fit Smart Casual Shirt
